Year,Month,Day,Hour,Min,Second,North,East,Depth(km),Richter tal
2010,11,8,14,29,29.8,58248,6360,21.6,1.8
2010,11,4,14,17,43.5,58293,6495,3.9,2.4
2010,10,31,5,29,13.2,57032,7322,30.2,2.0
2010,10,29,9,20,52.5,58865,6157,5.8,1.9
2010,10,28,15,25,9.4,58171,6799,15.0,1.8
2010,10,27,8,43,39.4,58864,5805,5.0,2.3
2010,10,22,15,20,24.0,58091,7187,0.0,1.7
2010,10,15,10,18,53.6,58782,5720,6.8,1.8
2010,10,12,16,35,58.5,55253,14307,90.4,2.6
2010,10,6,15,46,33.2,58922,5518,18.4,2.4
2010,10,4,15,11,26.2,58225,6877,10.2,1.7
2010,9,27,14,25,2.0,55990,11179,7.3,2.3
2010,9,20,21,55,1.3,56270,8108,7.5,2.5
2010,9,19,18,32,42.1,56953,7680,53.5,2.0
2010,9,17,12,14,31.3,58433,6293,4.9,1.8
2010,9,13,13,38,20.7,58214,6802,10.6,1.9
2010,9,13,10,31,18.6,58709,909,37.7,2.8
2010,9,10,10,17,23.8,58707,6840,3.5,2.2
2010,9,6,16,49,34.1,56893,10975,0.0,2.0
2010,9,6,14,49,13.1,58831,6076,13.5,2.2
2010,9,3,12,25,7.4,58656,5864,3.3,1.9
2010,9,1,14,5,24.5,58296,6759,17.4,2.1
2010,9,1,5,45,55.0,57058,1768,18.0,3.4
2010,8,26,8,28,38.4,58851,6124,0.7,1.7
2010,8,20,12,47,12.8,58853,9778,22.8,1.9
2010,8,20,12,44,12.5,58775,5559,11.7,1.9
2010,8,16,15,2,55.5,58847,6179,0.0,2.0
2010,8,12,17,11,31.7,58347,8502,4.0,2.0
2010,8,12,16,2,39.5,58939,5472,18.0,1.8
2010,8,11,23,5,47.0,57114,6682,0.0,2.2
2010,8,9,12,39,41.1,58806,6032,2.7,1.7
2010,7,27,1,36,9.7,55271,4854,146.0,2.7
2010,7,22,6,55,49.2,55724,13349,15.0,1.4
2010,7,8,11,2,9.6,58895,6409,14.5,2.1
2010,7,7,19,40,16.4,58987,9961,0.0,1.7
2010,7,7,17,21,14.5,58500,7200,2.9,1.3
2010,6,25,15,59,33.3,55780,16339,0.0,1.2
2010,6,22,12,52,5.2,58314,6247,5.3,1.6
2010,6,18,12,16,53.5,58534,5676,11.0,1.9
2010,6,10,13,30,28.5,58882,6195,4.9,1.9
2010,6,9,13,20,16.0,58900,5671,4.0,1.8
2010,6,9,11,28,46.7,54373,16876,15.3,1.8
2010,5,26,18,45,13.5,58246,8338,2.9,1.1
2010,5,25,13,51,21.8,58877,6270,1.2,2.1
2010,5,21,15,46,52.0,53789,9355,85.8,2.1
2010,5,17,13,54,14.7,55510,12757,35.8,1.0
2010,5,10,13,39,40.4,58881,5583,8.1,2.1
2010,5,6,19,15,55.6,54060,7129,15.0,2.3
2010,5,3,13,22,36.4,58321,6421,0.0,1.8
2010,4,30,11,34,24.7,58780,9038,0.0,1.7
2010,4,23,12,44,33.7,58225,6173,13.7,1.8
2010,4,18,12,29,58.2,58192,7658,32.2,1.9
2010,4,16,13,55,47.9,56411,11485,0.0,2.1
2010,4,15,14,28,4.2,58400,8491,0.1,1.9
2010,4,15,12,43,21.1,58213,6129,19.2,1.8
2010,4,6,12,12,46.2,58890,6329,6.7,1.7
2010,3,31,15,58,24.6,55954,12799,3.0,1.5
2010,3,25,15,22,18.7,58791,5673,15.0,2.3
2010,3,22,14,23,37.6,58916,5574,0.0,1.9
2010,3,14,23,10,31.7,57005,7936,74.1,2.7
2010,3,11,10,15,34.0,56384,11600,15.0,2.6
2010,3,7,5,41,29.7,56939,7691,56.2,1.9
2010,3,6,2,2,1.1,55835,11621,0.1,1.4
2010,2,28,14,53,43.1,57671,7172,58.8,2.2
2010,2,25,23,36,59.1,56871,7584,76.0,2.5
2010,2,24,11,54,1.8,58864,6122,4.9,2.0
2010,2,23,8,32,6.1,57026,7759,39.2,2.1
2010,2,22,20,37,35.6,56708,6772,15.0,2.5
2010,2,21,9,39,25.3,57149,8126,8.1,1.8
2010,2,19,21,9,1.0,56875,7580,39.7,4.3
2010,2,10,17,57,55.5,54258,16571,15.1,1.6
2010,2,10,16,13,49.4,54588,16743,2.0,1.4
2010,2,10,7,9,46.9,58881,1270,15.0,2.4
2010,2,6,19,42,51.2,57949,8139,87.1,1.9
2010,1,28,12,2,37.2,58895,6391,7.1,1.6
2010,1,22,8,25,35.9,57530,7132,39.8,2.6
2010,1,20,14,8,35.7,58120,13676,0.0,2.4
2010,1,13,5,50,34.1,57000,9929,40.1,2.4
2010,1,10,18,20,25.3,58400,7686,7.0,1.9
2010,1,7,13,59,37.3,58911,5711,4.3,1.7
2010,1,6,13,27,40.3,58772,5582,15.0,1.9
2010,1,6,13,12,3.4,58873,6145,2.3,2.1
2010,1,6,11,40,48.9,58530,6189,6.8,1.5
2010,1,6,6,59,16.8,55798,11920,13.2,2.1
2010,1,4,21,24,21.9,57026,7237,40.1,2.1
2009,12,29,5,34,59.9,57535,7456,14.8,2.8
2009,12,25,14,29,19.3,57644,7255,15.0,3.1
2009,11,28,15,22,3.9,57347,7806,15.0,2.2
2009,11,27,14,23,10.2,58388,6469,5.2,2.0
2009,11,26,12,30,33.6,58855,6072,7.8,1.7
2009,11,16,3,55,36.8,57229,7516,15.0,2.0
2009,11,15,2,50,57.6,56958,7379,38.6,2.2
2009,11,12,12,31,53.3,58866,6125,4.9,1.5
2009,11,6,14,16,1.3,58309,6283,8.0,2.4
2009,10,30,8,3,14.6,56870,7179,77.7,2.4
2009,10,27,12,49,0.7,58888,6102,11.4,2.0
2009,10,20,13,9,6.7,58735,4975,15.0,1.9
2009,10,19,13,24,6.0,58937,5754,9.5,2.0
2009,10,15,13,12,1.8,58840,5745,11.3,1.9
2009,10,14,13,26,48.5,58101,6971,0.0,1.2
2009,10,14,10,38,4.8,58876,6169,5.3,2.1
2009,10,7,13,17,6.7,58333,6393,0.8,2.1
2009,10,6,20,10,31.9,56380,13499,20.9,1.6
2009,10,5,23,9,20.6,55987,13905,14.0,1.6
2009,10,5,13,17,56.1,58352,6425,15.0,2.5
2009,10,3,16,19,43.6,57338,8314,15.0,2.1
2009,10,2,13,10,49.6,58863,5779,3.8,2.1
2009,10,1,19,34,11.8,57987,6313,60.9,2.6
2009,10,1,11,35,23.9,58846,6125,5.9,1.4
2009,9,17,13,23,15.8,58306,6303,4.8,2.4
2009,9,15,0,30,21.5,53920,1037,0.0,2.9
2009,9,10,11,16,24.7,58863,5673,5.3,2.3
2009,9,4,12,29,1.5,58812,5642,12.0,2.3
2009,9,1,8,52,23.5,55519,12318,39.6,1.4
2009,8,17,13,25,16.3,58507,5545,11.1,1.9
2009,8,14,20,51,17.1,55564,13618,14.6,2.6
2009,8,12,13,8,42.6,58868,5670,15.0,1.5
2009,8,11,12,39,53.3,58795,6400,15.0,2.2
2009,8,6,13,14,15.2,58436,5838,15.1,2.2
2009,7,18,6,56,21.5,57314,7071,15.0,2.3
2009,7,13,21,16,25.6,57082,7466,28.7,2.3
2009,6,17,10,10,15.4,53599,8718,15.0,2.3
2009,6,16,9,40,26.8,53233,9022,0.1,2.2
2009,6,8,3,54,2.4,57344,10282,38.3,2.6
2009,6,3,18,40,25.0,57977,15764,6.6,3.1
2009,5,27,23,25,50.5,57448,12938,4.0,2.4
2009,5,12,13,21,43.4,58475,6638,7.3,2.0
2009,5,6,17,0,0.1,58161,7806,0.0,1.8
2009,4,25,23,27,18.7,53722,14876,9.2,1.8
2009,4,16,9,59,7.4,56512,13408,11.1,3.2
2009,4,15,13,9,52.0,58782,5748,19.3,1.9
2009,4,7,10,24,18.3,56041,12123,15.0,1.4
2009,2,11,15,3,29.9,58921,5567,3.0,2.1
2009,2,5,10,55,55.4,58244,6181,18.2,2.0
2009,2,4,14,17,9.4,58927,5626,0.6,2.1
2009,1,27,19,26,12.2,58247,7786,0.0,1.8
2009,1,23,14,10,3.7,58881,5773,0.0,1.7
2009,1,14,13,33,47.1,58859,6113,7.9,1.9
2008,12,19,14,24,17.9,58971,5616,5.2,1.9
2008,12,17,14,30,17.4,58905,6110,0.8,2.5
2008,12,16,5,20,2.2,55514,13324,15.3,4.8
2008,12,10,14,33,16.3,53862,9165,0.0,2.7
2008,12,9,13,37,43.8,53707,9307,0.0,1.9
2008,12,4,14,12,44.7,58889,5747,23.2,2.0
2008,12,3,12,11,54.1,58897,6141,8.1,2.1
2008,11,20,14,20,41.8,58962,5635,0.1,2.1
2008,11,16,22,25,6.6,57765,7142,5.6,2.3
2008,11,14,14,17,22.3,58883,5345,15.0,2.1
2008,11,11,15,12,31.7,58945,5544,8.9,2.4
2008,11,11,14,7,31.0,58159,11365,2.7,2.2
2008,11,6,13,28,58.1,58852,6123,6.4,2.1
2008,10,30,14,9,42.0,58823,5708,18.6,2.0
2008,10,17,15,1,0.2,58901,5540,5.0,1.5
2008,10,11,8,10,53.6,58254,8304,7.7,1.5
2008,10,10,6,11,55.6,57503,7262,27.1,2.2
2008,10,3,17,50,57.2,58218,7862,5.9,1.9
2008,9,26,7,18,13.0,58123,7153,8.9,1.7
2008,9,25,13,20,48.0,58207,6290,14.9,1.7
2008,9,24,14,5,54.7,58355,8511,0.0,2.0
2008,9,23,9,14,8.9,58851,6111,2.9,2.0
2008,9,17,17,52,16.1,58975,5577,12.6,1.9
2008,9,17,16,22,30.2,56281,11629,0.0,2.5
2008,9,13,6,18,41.0,56764,3648,0.0,3.1
2008,9,11,17,0,57.2,58988,10117,4.0,2.0
2008,9,11,13,32,11.4,58635,5407,30.9,1.8
2008,9,7,4,1,5.7,57679,6711,0.0,1.9
2008,8,21,16,5,34.4,58916,5563,5.4,1.9
2008,8,13,16,29,53.9,58836,5957,0.0,2.2
2008,8,8,8,46,58.7,58786,5625,12.9,1.9
2008,7,22,14,19,38.6,57654,4444,0.9,2.3
2008,6,27,12,33,14.6,59000,5963,0.0,1.5
2008,6,25,23,40,51.5,57545,7481,13.9,2.7
2008,6,19,7,59,21.1,58252,7474,4.1,1.8
2008,5,31,20,13,53.5,57061,7165,15.0,2.7
2008,5,28,11,31,2.6,58834,6132,2.5,1.9
2008,5,23,13,29,41.5,58727,10051,65.8,2.1
2008,5,21,16,52,4.0,53938,9677,17.6,2.3
2008,5,20,13,13,24.0,58541,5693,10.0,1.8
2008,5,13,17,53,5.0,58263,6485,15.0,1.6
2008,5,10,10,2,50.9,54513,16763,0.8,1.7
2008,5,1,3,4,11.1,56343,12788,15.0,1.8
2008,4,25,16,52,51.8,58133,8221,7.1,1.8
2008,4,24,14,31,26.9,58311,8535,0.0,1.7
2008,4,21,15,20,2.3,58158,8410,15.4,1.8
2008,4,17,13,30,33.7,58774,5704,30.2,1.7
2008,4,14,16,2,2.8,58935,5506,10.3,2.0
2008,4,9,12,10,24.6,57166,7181,10.0,2.5
2008,4,8,13,17,32.8,58911,5622,0.0,2.2
2008,4,7,18,12,2.0,55878,13112,14.7,1.7
2008,4,7,12,37,58.2,57500,6933,15.0,2.2
2008,4,3,0,6,20.0,53252,9097,15.0,2.5
2008,4,1,12,37,25.4,58242,8203,0.0,2.0
2008,4,1,11,32,32.9,58846,6111,11.4,2.1
2008,3,27,12,59,45.4,58986,5602,8.3,1.4
2008,3,14,17,30,24.1,58145,7816,15.0,2.1
2008,3,12,14,30,7.4,58938,5610,5.9,1.6
2008,3,10,1,12,52.6,53164,16785,15.0,2.3
2008,2,28,13,28,24.3,58860,6095,13.1,1.9
2008,2,25,16,11,42.2,58518,5641,12.1,2.1
2008,2,24,20,27,38.8,56529,12382,7.7,2.1
2008,2,20,4,53,8.8,55478,4428,10.0,2.6
2008,2,19,15,4,48.8,58175,8326,18.2,1.7
2008,2,14,14,36,28.0,58922,5555,7.2,2.0
2008,2,13,14,17,39.3,58928,5564,5.9,2.0
2008,2,11,14,24,46.5,58106,6363,37.1,1.9
2008,2,9,21,39,27.4,58435,7600,3.3,1.9
2008,2,8,14,2,48.3,58928,5704,6.7,2.2
2008,2,3,14,52,32.3,57662,8193,15.0,2.4
2008,1,30,14,5,48.5,58844,6089,12.9,2.1
2008,1,24,18,51,50.8,57609,7284,15.0,3.0
2008,1,9,22,39,4.2,58216,978,38.2,3.2
2008,1,8,14,17,32.2,58880,5343,15.0,1.6
2007,12,21,9,48,33.6,58872,5272,37.3,1.4
2007,12,19,13,33,54.2,57694,7128,15.0,2.5
2007,12,7,12,0,59.5,58777,5710,5.3,2.1
2007,12,5,11,8,23.3,57399,10710,15.0,2.2
2007,11,28,14,27,51.7,58977,17246,15.0,2.8
2007,11,20,14,43,21.8,58177,12761,15.1,2.7
2007,11,20,10,41,3.6,53530,9001,3.4,2.5
2007,11,19,11,16,17.4,55110,14646,15.0,2.3
2007,11,16,14,56,23.3,58889,5545,4.7,1.7
2007,11,1,11,56,35.1,58821,6058,6.7,2.3
2007,10,26,12,39,3.5,58890,9516,15.6,2.1
2007,10,25,16,9,14.5,58217,8410,2.1,1.4
2007,10,19,13,35,9.8,58922,5569,9.8,1.8
2007,10,19,9,12,27.4,58803,5632,30.7,1.3
2007,10,10,22,22,2.7,57628,7231,29.6,1.7
2007,10,5,13,9,57.0,58935,5445,25.1,0.9
2007,10,5,7,32,58.4,53042,2375,9.9,3.5
2007,10,3,12,35,13.1,57489,10792,15.0,2.5
2007,10,2,15,20,50.1,57553,10431,0.0,2.3
2007,10,1,15,28,31.2,58902,5554,0.1,1.8
2007,9,28,21,56,8.4,57094,7138,20.0,2.5
2007,9,25,12,28,3.5,58829,6067,13.9,1.8
2007,9,10,10,31,37.8,58845,6138,8.4,2.2
2007,9,7,10,48,1.2,57508,6950,15.0,2.0
2007,9,5,18,11,19.1,58882,5530,0.0,1.8
2007,9,4,13,46,6.1,58919,5553,5.7,2.1
2007,8,31,13,35,45.7,58882,6915,16.3,1.4
2007,8,27,12,34,11.3,58839,6077,13.5,2.2
2007,8,21,1,53,51.0,58393,7754,0.0,1.6
2007,8,16,13,15,0.5,58898,5539,5.6,1.6
2007,8,13,16,4,55.8,58810,6095,2.4,1.7
2007,8,12,11,38,42.7,58323,5913,15.0,1.5
2007,8,9,16,5,44.0,58728,5481,15.0,1.5
2007,8,7,13,10,1.4,58825,5732,9.2,1.5
2007,8,3,17,21,52.0,58154,7887,12.9,1.6
2007,7,24,1,1,18.6,57186,1837,4.5,3.1
2007,7,21,15,14,6.7,56996,7399,15.0,3.0
2007,7,21,9,45,31.1,56366,12249,230.3,2.5
2007,7,15,8,2,8.6,57701,6612,15.0,2.2
2007,7,13,8,41,22.3,58623,5541,40.4,1.5
2007,7,11,9,10,50.8,58837,6119,3.4,2.1
2007,7,5,13,20,27.5,58882,5546,0.1,1.6
2007,7,3,14,25,2.2,58384,8579,20.7,3.0
2007,6,25,16,57,27.4,58809,6090,5.4,1.6
2007,6,24,0,5,33.2,58688,1071,39.5,2.1
2007,6,23,8,35,51.7,56653,9848,14.8,2.3
2007,6,21,15,27,53.3,57934,7463,0.1,1.7
2007,6,18,20,26,28.3,56649,12103,27.7,2.0
2007,6,18,15,1,38.9,58840,6077,12.9,1.6
2007,6,11,6,44,55.4,57512,6767,15.0,2.2
2007,6,8,12,58,37.9,58925,5676,0.1,1.2
2007,6,6,13,12,29.9,58868,5800,9.0,1.3
2007,6,6,12,15,47.8,58681,9290,15.0,1.7
2007,6,4,17,34,44.5,57064,1755,10.0,3.8
2007,6,1,20,3,16.9,57654,6725,15.0,1.7
2007,6,1,11,0,34.0,58844,6088,14.7,1.9
2007,5,25,11,39,6.9,58766,5673,0.0,1.6
2007,5,24,13,16,19.5,58894,5660,0.1,1.6
2007,4,26,13,0,47.0,58851,5679,15.0,2.1
2007,4,26,9,11,2.5,58893,5522,4.8,2.0
2007,4,22,22,44,14.8,58759,13555,0.1,2.4
2007,4,21,8,15,0.9,56384,6956,21.0,2.4
2007,4,21,5,0,0.1,56636,6176,22.0,2.6
2007,4,18,15,1,17.7,58838,6062,31.7,1.8
2007,4,16,12,30,32.9,56970,7171,36.6,2.3
2007,4,13,12,54,16.2,58682,5678,32.3,1.5
2007,4,4,4,49,1.5,57027,6941,74.5,2.2
2007,3,30,12,5,30.7,58892,5554,5.8,2.0
2007,3,27,13,27,52.6,58808,5717,11.3,1.7
2007,3,27,12,11,16.0,58818,6085,4.5,2.1
2007,3,23,14,13,56.8,58691,5852,15.1,1.9
2007,3,8,17,5,28.5,58817,6093,9.0,2.2
2007,3,4,22,5,39.7,58552,1594,20.0,2.7
2007,2,28,13,28,10.9,58270,13308,0.0,3.2
2007,2,23,11,53,29.0,58859,6101,13.7,1.8
2007,2,21,4,30,10.3,56994,7339,30.9,2.6
2007,2,20,15,22,19.3,58670,10133,18.6,2.2
2007,2,8,14,11,8.8,58840,5718,11.8,1.7
2007,2,7,15,43,28.0,58361,8190,0.0,1.4
2007,2,6,15,58,17.3,58842,6061,33.9,1.7
2007,2,6,14,3,4.3,58924,5679,5.4,2.0
2007,2,2,14,37,36.0,57170,7522,15.0,2.9
2007,2,2,1,46,44.9,58227,8544,0.0,2.2
2007,2,1,15,40,28.9,58605,5529,56.4,2.1
2007,2,1,2,11,24.7,56917,7133,15.0,2.3
2007,1,28,10,30,54.6,57771,6338,37.6,4.1
2007,1,24,15,2,58.3,58469,5107,15.0,1.9
2007,1,19,13,24,8.1,58767,5776,13.1,1.5
2007,1,3,14,0,16.7,58826,6032,14.9,1.6
2006,12,21,10,3,45.8,58679,5775,15.0,1.5
2006,12,20,14,39,39.1,58754,5634,10.3,1.6
2006,12,18,14,0,6.3,58836,6061,15.0,1.9
2006,12,8,22,40,12.9,57488,6821,15.0,2.5
2006,12,8,22,40,11.9,57453,6841,13.9,2.4
2006,11,27,15,25,28.3,58809,6062,3.4,2.3
2006,11,23,10,17,29.6,57880,12305,18.2,2.5
2006,11,15,14,4,5.1,58832,6095,10.7,1.8
2006,11,10,10,49,3.6,58019,7785,1.7,2.0
2006,11,3,14,30,24.9,58734,5481,36.9,1.7
2006,11,3,12,50,58.8,58864,6246,14.5,2.0
2006,10,29,21,13,10.4,53232,11398,40.0,2.6
2006,10,24,23,0,0.5,58273,1319,15.2,2.7
2006,10,24,14,59,42.5,58852,5565,6.1,1.8
2006,10,24,13,21,11.3,58496,13029,15.0,2.7
2006,10,14,12,2,2.4,57639,6719,0.0,1.8
2006,10,5,11,22,15.1,58748,9513,75.9,2.0
2006,9,25,21,33,56.6,57597,7375,13.4,2.5
2006,9,25,12,44,56.3,57596,7368,14.1,2.6
2006,9,15,14,4,9.5,58924,5602,5.9,2.1
2006,9,13,13,22,56.5,58401,8423,15.0,1.4
2006,8,28,15,27,23.4,57478,14285,0.0,2.6
2006,8,25,14,14,24.9,58788,7456,15.0,1.6
2006,8,24,13,5,57.0,58915,5688,6.7,1.9
2006,8,18,13,4,52.5,58826,5791,9.1,1.6
2006,8,14,13,30,21.8,58823,6075,9.1,2.3
2006,8,10,14,18,27.2,58912,5505,0.1,1.8
2006,8,8,5,3,59.3,53424,6978,0.0,2.9
2006,8,3,12,43,26.3,58855,6115,15.0,1.6
2006,8,2,13,12,9.2,58873,5729,11.5,1.7
2006,7,19,18,56,2.1,57538,6777,11.6,2.3
2006,7,16,11,58,0.9,56406,11633,15.0,2.3
2006,7,9,11,42,19.9,57051,11026,9.4,2.3
2006,7,6,15,29,54.8,58757,5495,10.0,1.9
2006,7,4,15,43,43.4,58766,5758,15.0,1.7
2006,7,2,23,23,22.1,58541,1832,15.0,2.0
2006,6,29,9,35,20.0,58699,2605,10.0,1.8
2006,6,27,19,21,34.7,57231,6892,15.0,2.2
2006,6,21,16,1,41.4,58828,5589,11.0,2.1
2006,6,21,11,40,57.4,58812,9431,18.2,1.9
2006,6,17,17,4,23.3,53503,6554,12.7,3.0
2006,6,16,23,28,33.4,55447,15427,26.9,2.1
2006,6,12,13,38,44.8,58877,6208,0.0,1.7
2006,6,9,12,30,9.5,58774,5626,15.1,1.0
2006,6,9,10,30,35.4,58211,6811,19.5,1.2
2006,6,9,10,27,39.6,58203,6646,2.9,1.4
2006,6,8,17,2,28.7,58807,5655,0.0,1.5
2006,6,8,9,43,16.1,55631,13557,15.0,1.6
2006,6,7,15,43,24.2,58875,6206,3.7,2.2
2006,6,5,19,3,24.7,58301,11408,0.0,2.5
2006,6,1,13,24,20.3,58933,5704,13.8,1.6
2006,5,31,21,52,50.0,58298,9727,5.4,2.7
2006,5,25,11,55,4.2,57327,6508,15.0,2.2
2006,5,11,16,27,2.5,58988,10230,13.2,2.1
2006,5,11,10,46,47.2,58549,5392,38.8,1.3
2006,5,8,14,26,1.8,58810,5573,10.0,2.2
2006,5,5,15,34,32.9,58879,5677,10.6,1.4
2006,5,3,19,47,23.2,55772,16149,15.0,2.2
2006,4,30,5,34,12.3,57522,6269,13.4,1.8
2006,4,18,14,17,50.6,58912,5556,8.1,1.7
2006,4,12,6,25,39.6,57701,6777,13.0,2.2
2006,4,10,11,32,34.7,58078,7286,12.5,2.9
2006,4,10,6,20,54.4,57433,6349,15.0,2.0
2006,4,5,18,20,3.3,54363,10231,15.0,2.4
2006,4,4,14,28,19.1,58848,6157,15.0,2.3
2006,4,4,7,12,35.6,57586,6916,30.2,2.1
2006,4,2,15,51,28.7,54017,6917,39.9,2.7
2006,4,1,12,42,32.4,58199,11266,2.7,2.4
2006,3,30,9,58,57.3,55719,7228,0.0,2.4
2006,3,29,14,46,16.9,58852,5616,5.3,1.9
2006,3,23,18,27,43.3,57719,10317,15.0,2.5
2006,3,23,13,59,10.5,58932,5678,0.1,2.1
2006,3,22,3,4,39.2,55691,12054,29.7,1.1
2006,3,20,10,41,15.3,55672,12936,15.0,2.1
2006,3,14,17,8,24.5,58783,5406,10.0,1.7
2006,3,14,14,23,25.1,58729,5356,35.9,2.2
2006,3,13,12,50,56.2,57410,9339,15.0,2.4
2006,3,8,15,5,51.9,57550,10899,0.1,2.1
2006,3,1,15,26,53.7,58363,10498,0.0,2.6
2006,3,1,15,3,50.5,58387,10466,0.0,2.5
2006,2,28,9,34,40.1,57053,9353,0.0,2.2
2006,2,23,14,10,13.1,58449,5713,26.6,1.5
2006,2,23,13,59,54.4,58932,5532,27.7,1.2
2006,2,22,15,3,42.9,58822,5694,11.3,1.9
2006,2,13,13,54,58.4,58260,6849,3.3,1.5
2006,2,13,9,46,10.3,58665,5640,31.2,1.4
2006,2,10,15,33,10.0,58836,5606,9.7,1.9
2006,2,10,12,55,12.9,58364,5433,29.6,1.6
2006,2,7,14,55,35.8,58831,6121,9.5,2.0
2006,1,31,22,26,59.6,58225,6188,16.6,1.2
2006,1,17,12,55,46.3,58146,6947,11.6,1.5
2006,1,13,14,33,8.6,58813,5488,10.3,1.9
2006,1,10,0,20,33.4,57053,6852,32.6,2.3
2006,1,3,14,30,45.9,58827,6108,10.2,2.2
2005,12,29,11,30,12.2,58861,5622,8.1,2.2
2005,12,9,14,2,56.2,58760,9941,38.3,2.1
2005,11,23,2,59,56.8,56317,12283,15.0,1.4
2005,11,22,12,41,21.5,58772,9527,24.3,2.2
2005,11,9,1,45,55.6,56356,12220,12.3,1.3
2005,10,28,7,22,23.0,57620,7029,13.5,3.7
2005,9,15,21,27,43.5,58089,7012,0.0,1.8
2005,9,7,17,32,25.2,54752,4511,0.0,2.9
2005,9,3,22,59,52.4,57589,6596,4.7,2.1
2005,9,1,21,36,57.7,58075,7025,0.0,1.9
2005,8,21,16,22,6.1,57063,7237,28.6,2.4
2005,8,4,13,34,51.5,58852,5403,9.2,2.1
2005,7,23,17,5,40.4,57132,6813,18.0,2.8
2005,7,6,15,46,53.2,57515,6646,15.0,1.9
2005,6,24,3,30,4.9,57454,7146,0.0,1.8
2005,6,23,13,0,24.2,58647,5855,6.8,1.7
2005,6,23,12,59,46.6,57722,6952,15.0,2.4
2005,6,22,15,6,35.5,58880,5732,15.0,1.7
2005,6,21,15,42,14.5,58830,6096,12.9,1.8
2005,6,13,2,30,37.8,57208,6745,20.5,2.0
2005,6,2,16,6,1.6,58884,5488,6.6,2.1
2005,5,23,23,51,7.6,57701,7399,15.0,2.4
2005,5,19,18,2,1.8,58143,7074,7.7,1.5
2005,5,19,13,34,55.1,58306,8233,8.0,1.7
2005,5,13,1,8,6.2,57450,6859,15.0,2.0
2005,5,12,18,6,38.9,57620,6987,15.0,2.1
2005,5,12,2,20,9.4,57749,6478,2.5,1.7
2005,5,11,16,36,29.6,58233,6916,1.9,1.4
2005,5,10,5,20,58.9,57601,7083,61.7,2.1
2005,5,4,14,2,31.7,58851,5476,7.4,2.3
2005,5,2,16,4,20.4,58790,5575,0.1,1.5
2005,4,11,18,53,9.3,58292,5736,31.1,1.8
2005,3,11,9,1,7.5,58851,6088,13.0,2.1
2005,3,10,6,50,21.2,57750,6358,15.0,1.8
2005,3,9,23,15,23.5,58130,11402,15.0,2.1
2005,3,9,19,16,11.6,55572,14711,14.3,1.4
2005,2,23,6,33,9.5,57471,6942,15.0,2.2
2004,12,21,10,34,7.1,58987,5544,4.9,2.2
2004,11,27,23,23,31.1,56820,8309,3.5,1.2
2004,11,26,10,1,16.5,58890,5569,9.4,2.3
2004,11,4,15,58,8.2,58779,5666,0.0,1.7
2004,10,27,18,2,33.9,55112,9286,15.0,2.4
2004,10,27,16,27,0.5,56492,10954,2.7,2.1
2004,10,27,14,4,16.7,56743,11714,15.0,2.6
2004,10,19,13,46,44.1,57062,7190,0.0,2.5
2004,10,18,11,26,5.3,58111,6221,29.0,1.5
2004,10,18,10,44,53.4,58144,6819,24.3,1.7
2004,10,18,4,26,58.5,58551,9917,28.7,2.1
2004,10,15,13,1,42.0,58891,5635,8.6,1.9
2004,10,14,12,6,45.3,58131,6931,15.0,1.9
2004,10,14,11,54,3.9,58193,6902,24.1,1.8
2004,10,13,12,12,8.7,58198,6917,15.0,1.9
2004,10,13,12,1,19.9,58069,6906,39.7,1.8
2004,10,11,14,30,0.7,57236,7099,0.1,2.2
2004,9,29,23,15,20.5,57272,17167,5.0,2.4
2004,9,29,19,45,23.4,57328,17029,12.3,2.8
2004,9,28,11,53,41.2,57828,7607,15.0,3.4
2004,9,25,10,42,33.7,58144,6888,20.0,1.9
2004,9,3,9,31,26.8,58168,7744,17.5,3.4
2004,9,2,11,42,12.1,57554,7357,20.8,2.7
2004,9,1,13,20,48.0,58304,6339,3.9,2.3
2004,8,27,12,45,30.6,58870,5602,9.8,2.0
2004,8,17,14,22,0.5,58815,5803,0.0,1.5
2004,8,16,14,18,52.0,58653,5426,30.4,1.7
2004,8,15,21,49,51.8,57991,6257,18.3,1.9
2004,8,13,19,30,50.3,58173,7031,22.4,2.0
2004,8,13,13,4,20.0,58797,5486,35.3,1.7
2004,8,11,10,47,43.9,58165,6374,12.8,1.8
2004,8,9,16,47,31.5,58496,5653,30.4,1.9
2004,8,6,20,14,14.6,58117,7200,0.0,1.8
2004,8,2,6,16,2.7,54145,13069,0.0,2.0
2004,7,17,21,36,21.3,55379,12532,10.8,1.7
2004,7,13,11,58,39.6,58201,6821,1.4,1.8
2004,7,9,8,0,47.6,58831,6098,14.2,1.5
2004,7,5,18,9,36.5,57489,7061,15.0,2.2
2004,7,5,15,33,27.1,58147,6847,0.0,1.5
2004,7,3,7,47,34.3,58156,6814,0.3,1.7
2004,7,2,13,0,52.2,58888,5750,0.1,1.2
2004,6,25,17,48,35.5,58917,5586,2.1,2.5
2004,6,25,8,2,18.8,58833,6037,33.2,1.7
2004,6,23,17,6,47.6,58154,6894,11.6,1.6
2004,6,10,18,58,20.9,58148,6929,0.0,1.8
2004,6,10,11,53,53.5,58254,8366,0.0,1.4
2004,6,1,17,0,8.1,58881,5589,9.0,1.4
2004,5,31,2,10,16.6,55405,11721,14.3,2.1
2004,5,4,12,37,31.0,58060,7840,4.7,2.0
